x,y,type,walkable,biome,blockId,description,revision,name,businessType
3,4,sidewalk,True,residential,14,1892 Carpenter Gothic cottage. Gingerbread trim recently restored. Award from Preservation Society displayed in window. Garden gnomes guard the gate.,3,,
3,5,sidewalk,True,residential,14,Original gas lamp post converted to LED. Preservation plaque explains the conversion. Still maintains vintage appearance with modern efficiency.,3,,
3,7,sidewalk,True,residential,27,"Corner pocket park on former gas station site. Play structure and benches. """"Remediated 2018"""" sign half-hidden by rose bushes.",3,,
3,10,sidewalk,True,park,40,"Native plant demonstration garden with labeled specimens. """"Butterfly Habitat Certified"""" sign. Monarchs actually present in season. Maintenance schedule posted.",3,,
3,11,sidewalk,True,park,40,"Ancient oak tree with protective fencing. Plaque: """"Treaty Oak - 250+ years old."""" Benches arranged in circle beneath. Initials carved despite prohibitions.",3,,
3,12,sidewalk,True,park,53,Bioswale runs parallel to path. Educational signs explain function. Rubber ducks placed by children race through during rain. Cattails thriving.,3,,
3,13,sidewalk,True,park,53,From Industry to Nature interpretive trail begins. First marker shows site as former chemical plant. Remediation timeline displayed. Nature winning.,3,,
3,14,sidewalk,True,park,53,"Natural play area with log balance beam and boulder scramble. """"Unstructured Play Encouraged"""" sign. Parents hover nervously anyway. Wood chips everywhere.",3,,
3,15,sidewalk,True,residential,66,"Grand Avenue begins. Mature elm trees create tunnel effect. Historic homes set back from street. """"25 MPH Strictly Enforced"""" sign riddled with acorns.",3,,
3,16,sidewalk,True,residential,66,"1906 Queen Anne Victorian. Turret and fish-scale shingles. """"Century Home"""" plaque by door. Halloween decorations stay up year-round.",3,,
3,17,sidewalk,True,residential,66,"Resident-maintained garden strip. Each house has unique plantings. Mrs. Chen's roses win informal competition. Hand-painted """"Slow - Garden Zone"""" sign.",3,,
3,18,sidewalk,True,residential,79,"Moderate-income townhouses blend with historic fabric. Indistinguishable from market-rate units. """"Affordable Housing Success Story"""" per planning department.",3,,
3,19,sidewalk,True,residential,79,Traffic-calming chicane with rain garden. Forces cars to slow. Neighbors maintain plantings. Some drivers still try to speed through.,3,,
3,21,sidewalk,True,park,92,"Central Park perimeter path. Mile marker """"0.5"""" embedded in pavement. Fitness stations every quarter mile. Well-worn from daily runners.",3,,
3,22,sidewalk,True,park,92,"Constructed wetland area. Boardwalk allows access over water. Red-winged blackbirds nest here. """"Restored Habitat - Please Stay on Path.",3,,
3,25,sidewalk,True,park,105,"Community orchard section. Apple and pear trees with variety labels. """"Pick When Ripe - Share the Harvest"""" philosophy. Ladder chained to post.",3,,
3,26,sidewalk,True,park,105,"Rain garden demonstration for homeowners. """"Copy This Design"""" encouraged. Plant list and maintenance guide in weatherproof box. Actually looks manageable.",3,,
3,27,sidewalk,True,residential,118,Murphy's Corner Store - Family-run since 1947. Original tin ceiling visible. Cat sleeps in window. Still sells penny candy (for a nickel).,3,Murphy's Corner Store,convenience store
3,29,sidewalk,True,residential,118,1960s duplex with intact period details. Breeze blocks and sliding glass doors. Both units have matching period cars. Time capsule feel.,3,,
3,31,sidewalk,True,residential,131,Transitional height building. Three stories stepping down to two. Designed to bridge different zoning districts. Solar panels on south side.,3,,
3,32,sidewalk,True,residential,131,"Cottage court development. Six tiny houses around shared garden. """"Intentional Community"""" sign. Evening potlucks visible through windows. Bikes everywhere.",3,,
3,33,sidewalk,True,residential,144,"Harmony Co-Housing - 12 units with common house. Consensus-based decision making. Posted schedule shows tonight's communal dinner: """"Taco Tuesday!",3,Harmony Co-Housing,residential
3,34,sidewalk,True,residential,144,Green street pilot project. Curb cuts direct runoff to planted areas. Educational signage explains benefits. Actually works during rainstorms.,3,,
3,35,sidewalk,True,residential,144,Residential buffer zone. Landscaping screens houses from commercial area beyond. Sound wall disguised as ivy-covered trellis. Birds nest in gaps.,3,,
3,36,sidewalk,True,waterfront,157,"Marina Mike's Boat Repair - Working waterfront business. """"Fixing Boats Since 1978."""" Oil-stained concrete. Outboard motors in various states.",3,Marina Mike's Boat Repair,marine services
3,38,sidewalk,True,waterfront,157,Harbor Light Ferry Terminal - Service to three islands. Schedule board shows delays. Seagulls mob anyone with food. Tickets at window only.,3,Harbor Light Ferry Terminal,transportation
4,0,sidewalk,True,waterfront,1,Fishmonger's Wharf Market - Opens 4AM daily. Today's catch chalked on board. Smell unmistakable. Cats congregate hopefully. Cash only.,3,Fishmonger's Wharf Market,seafood market
4,1,building,False,waterfront,1,Ocean Discovery Aquarium - Wave-shaped building in blue glass. Jellyfish visible in entrance tank. School buses already arriving. Gift shop prominent.,3,Ocean Discovery Aquarium,aquarium
4,2,sidewalk,True,waterfront,1,"Public fishing pier extends from here. Bait shop and cleaning stations. """"No Overhead Casting"""" signs. Old-timers claim best spots early.",3,,
4,3,sidewalk,True,residential,14,"Victorian row begins. Medallion in sidewalk: """"Mayor Thompson Lived Here 1902-1915."""" Building now apartments. Original details preserved.",3,,
4,4,building,False,residential,14,"Perfect Victorian """"Painted Lady."""" Six colors highlight architectural details. Tour groups stop constantly. Owners wave from parlor window.",3,,
4,5,sidewalk,True,residential,14,Heritage tree protection zone. Ancient elm's roots buckle sidewalk. City chose tree over concrete. Interpretive sign explains decision.,3,,
4,6,sidewalk,True,residential,27,"Corner house with """"Beware of Dog"""" sign. Dog visible through window: 12-pound Yorkie. Mailman not fooled. Barks at everything.",3,,
4,7,building,False,residential,27,Kim's Market - Corner store institution. Original 1952 neon sign still works. Lottery tickets and neighborhood gossip. Cat named Mayor greets customers.,3,Kim's Market,convenience store
4,8,sidewalk,True,residential,27,Traffic circle garden maintained by neighbors. Rotating seasonal displays. Currently: autumn mums. Speed bump effect actually works.,3,,
4,9,sidewalk,True,park,40,"Linear park connector. Former rail line now paved trail. """"Rails to Trails"""" marker. Crosses three neighborhoods. Mile markers every quarter.",3,,
4,13,building,False,park,53,"Elmwood Environmental Center - Living roof building. Programs posted: """"Owl Pellet Dissection Saturday."""" Solar panels and rain barrels visible.",3,Elmwood Environmental Center,education
4,14,sidewalk,True,park,53,"Prairie restoration area. Path mowed through tall grasses. """"Prescribed Burn Scheduled October"""" sign. Goldfinches love the seed heads.",3,,
4,17,sidewalk,True,residential,66,Pocket neighborhood entrance. Eight houses around common green. Shared tool shed and pizza oven. Kids' bikes abandoned on grass.,3,,
4,20,sidewalk,True,residential,79,"Raised crosswalk/speed table. Paint makes it look like books. """"Slow Down - Kids Reading"""" campaign. Drivers actually do slow.",3,,
4,21,sidewalk,True,park,92,Fenced dog park area. Separate sections for large/small dogs. Agility equipment well-used. Water fountains at both human and dog height.,3,,
4,22,building,False,park,92,"Elmwood Field House - 1930s WPA building. Basketball court sounds echo out. """"Community Rec Programs"""" banner. Smells like floor wax.",3,Elmwood Field House,recreation
4,24,sidewalk,True,park,105,"Fully inclusive playground. Wheelchair-accessible equipment. Sensory play panels. Shade structures. """"Where Every Kid Can Play"""" motto visible.",3,,
4,25,building,False,park,105,"Nature Discovery Center - Live animal exhibits visible through window. """"Today: Snake Feeding 3PM"""" draws crowds. Gift shop sells field guides.",3,Nature Discovery Center,education
4,26,sidewalk,True,park,105,"Community garden accessible plots. Raised beds at wheelchair height. Tool lending library in shed. """"Garden Share"""" produce stand on honor system.",3,,
4,27,sidewalk,True,residential,118,"Transit-oriented development. Higher density near light rail. Ground floor shops starting to fill. """"Now Leasing"""" banners on upper floors.",3,,
4,31,building,False,residential,131,"Evergreen Housing Co-op - Affordable ownership model. Member-managed. Community garden and shared spaces. """"Members Make It Work"""" philosophy visible.",3,Evergreen Housing Co-op,residential
4,33,sidewalk,True,residential,144,"Neighborhood solar garden visible from street. Panels on former parking lot. """"Subscribe for Clean Energy"""" information kiosk explains program.",3,,
4,35,sidewalk,True,residential,144,Transition zone buffering. Building heights step down. Commercial noises fade. Landscaping increases. Zoning doing its job properly.,3,,
4,36,sidewalk,True,waterfront,157,"Working waterfront preservation in action. """"Sanchez Marine Services"""" active. No condos here. Smell of diesel and salt water.",3,,
4,37,building,False,waterfront,157,"Harbor Research Station - University facility. Monitoring buoys visible on dock. """"Water Quality: Good"""" displayed on digital sign. Students collecting samples.",3,Harbor Research Station,research
4,38,sidewalk,True,waterfront,157,"Waterfront trail connects to regional system. Map shows """"47 Miles to State Park."""" Distance markers and emergency phones every mile.",3,,
5,0,sidewalk,True,waterfront,1,"Floating wetland experiment. Plants on recycled floats filter water. Moorhens nesting successfully. """"Do Not Disturb - Science in Progress"""" signs.",3,,
5,1,sidewalk,True,waterfront,1,"Harbor amphitheater's concrete steps. Doubles as flood barrier. Concert schedule posted. """"Friday: Jazz on the Water."""" Seating for 500.",3,,
5,2,sidewalk,True,waterfront,1,"Paddle Power rental station. Kayaks and SUPs in rainbow colors. """"All equipment sanitized"""" signs. Life jacket fitting station included.",3,,
5,3,sidewalk,True,residential,14,"Historic paint palette demonstration. Six houses show approved colors. """"Historically Accurate Since 1995"""" program. Preservation committee enforces gently.",3,,
5,4,sidewalk,True,residential,14,"Walking tour marker #7. QR code links to audio narration. """"Scandalous Stories of Sycamore Street"""" proves popular. Ghost tour stops here too.",3,,
5,5,sidewalk,True,residential,14,"Original brick sidewalk carefully reset for ADA compliance. Stamped """"Portland Brick Co. 1897."""" Tree roots create artistic undulations.",3,,
5,6,sidewalk,True,residential,27,"Tool Library Shed - Neighbor-run from converted garage. """"Why Buy When You Can Borrow?"""" Checkout system on honor system. Mostly works.",3,,
5,7,sidewalk,True,residential,27,"Play street barricades stored here. """"Closed Sundays 10-4 May-September."""" Kids' chalk art from last Sunday still visible. Basketball hoop portable.",3,,
5,8,sidewalk,True,residential,27,"Guerrilla fruit trees in parking strip. Apples and pears free for picking. """"Plant Food Not Lawns"""" sign. City pretends not to notice.",3,,
5,9,sidewalk,True,park,40,"Butterfly waystation garden. Certified monarch habitat. Milkweed and nectar plants labeled. """"Caterpillars Present - Do Not Disturb"""" currently true.",3,,
5,10,sidewalk,True,park,40,Multigenerational fitness area. Equipment for all ages and abilities. Seniors' tai chi at 8AM posted. Teenagers monopolize pull-up bars evenings.,3,,
5,11,sidewalk,True,park,40,"Stormwater pond designed as amenity. Fountain aerates water. Benches face water. Ducks permanent residents. """"Do Not Feed Wildlife"""" ignored.",3,,
5,12,sidewalk,True,park,53,"Forest restoration zone. Native understory returning. """"Invasive Removal Volunteer Days"""" posted. English ivy losing battle against volunteers.",3,,
5,13,sidewalk,True,park,53,"Natural adventure trail. Balance logs and stepping stones. """"Supervised Children Only"""" sign ignored by all ages. Mud is part of fun.",3,,
5,15,sidewalk,True,residential,66,Form-based code success visible. New infill matches neighborhood rhythm. Modern but respectful. Design review board actually helped here.,3,,
5,16,sidewalk,True,residential,66,"Rear lane ADU (Accessory Dwelling Unit). """"Granny flat"""" rented to graduate student. Increases density gently. Neighbors were worried for nothing.",3,,
5,17,sidewalk,True,residential,66,"Street tree succession planning evident. Young oaks between mature elms. """"Future Urban Forest"""" tags. Planning 50 years ahead.",3,,
5,18,sidewalk,True,residential,79,"Affordable housing integrated seamlessly. Deed-restricted units mixed throughout. No visible difference. """"Inclusive Neighborhood Award 2022"""" deserved.",3,,
5,19,sidewalk,True,residential,79,Pedestrian-scale lighting installed. Warm LED temperature. Dark sky compliant. Residents report feeling safer. Light pollution reduced significantly.,3,,
5,20,sidewalk,True,residential,79,"Corner plaza with chess tables. Regulars play daily. """"Knight to Bishop 4"""" arguments audible. Coffee cart sets up mornings.",3,,
5,21,sidewalk,True,park,92,"Great lawn area. Underground infrastructure for events. """"Summer Concert Series"""" banner up. Grass somehow survives thousands of feet.",3,,
5,22,sidewalk,True,park,92,Bioswale winds through park. Interpretive signs explain function. Kids float leaf boats during storms. Engineering meets entertainment successfully.,3,,
5,23,sidewalk,True,park,92,"Rotating art installation space. Current exhibit: recycled material sculptures. """"Vote for People's Choice"""" box stuffed full. Dogs confused by abstract forms.",3,,
5,24,sidewalk,True,park,105,"Therapeutic garden section. Hospital partnership program. """"Healing Through Horticulture"""" sign. Wheelchairs navigate easily. Lavender being harvested by patients.",3,,
5,25,sidewalk,True,park,105,"Outdoor classroom pavilion. Built-in seating and teaching area. Storage for nature programs. """"Today: Pond Ecology 2PM"""" chalked on board.",3,,
